company_id,month_index,industry,company_size,employee_total,facility_area_sqm,operating_hours_per_day,operating_days_per_week,number_of_shifts,monthly_electricity_kwh,peak_demand_kw,power_factor,renewable_energy_percent,electricity_provider,diesel_liters_monthly,petrol_liters_monthly,natural_gas_kg_monthly,lpg_kg_monthly,coal_tons_monthly,furnace_oil_liters_monthly,biomass_tons_monthly,water_consumption_kl_monthly,water_recycling_percent,metal_scrap_kg_monthly,plastic_waste_kg_monthly,organic_waste_kg_monthly,paper_waste_kg_monthly,wood_waste_kg_monthly,production_volume_monthly,raw_material_consumption_tons,avg_temperature,scope1_kg,scope2_kg,scope3_kg,total_co2_kg,emission_intensity
C289,13,Pharmaceutical,Large,4535,154426.1,12,7,1,8922.65,133.84,0.888,27.87,Adani Electricity,1205.78,123.8,881.32,104.99,0.8474,81.67,0,2267.5,48.21,874.0,349.6,174.8,174.8,0,412.3,20.61,27.04280740646767,8078.76,5277.75,4122.87,17479.38,3.85
C289,14,Pharmaceutical,Large,4933,114211.8,15,6,2,6370.61,95.56,0.947,6.79,Tata Power,794.57,159.44,580.76,143.99,0.5584,492.8,0,2466.5,37.51,803.8,321.5,160.8,160.8,0,588.3,29.41,23.88824727030638,5323.63,4869.19,5882.68,16075.5,3.26
C289,15,Pharmaceutical,Large,1826,67888.6,14,7,1,6609.8,99.15,0.885,6.83,MSEDCL,1161.53,143.98,848.97,156.99,0.8163,27.3,0,913.0,19.86,790.9,316.4,158.2,158.2,0,298.5,14.93,25.248386285965115,7782.24,5049.98,2985.36,15817.57,8.66
C289,16,Pharmaceutical,Large,4311,55999.4,24,7,1,9691.82,145.38,0.873,27.57,MSEDCL,1155.7,89.07,844.71,275.83,0.8122,277.33,0,2155.5,34.53,952.1,380.8,190.4,190.4,0,554.3,27.72,30.37816278974679,7743.17,5755.93,5543.28,19042.38,4.42
C289,17,Pharmaceutical,Large,4884,199443.0,23,7,2,9026.67,135.4,0.874,21.34,MSEDCL,1158.6,86.99,846.83,182.54,0.8143,489.62,0,2442.0,42.65,919.0,367.6,183.8,183.8,0,479.4,23.97,31.23649917490805,7762.63,5822.24,4794.16,18379.03,3.76
C289,18,Pharmaceutical,Large,375,9454.3,10,6,3,9475.3,142.13,0.854,6.1,Tata Power,827.03,69.6,604.48,306.13,0.5812,162.06,0,187.5,12.83,919.4,367.7,183.9,183.9,0,555.0,27.75,28.65252482137688,5541.07,7295.84,5550.47,18387.38,49.03
C289,19,Pharmaceutical,Large,4910,116175.9,19,7,3,7158.44,107.38,0.927,12.39,BESCOM,1060.4,182.31,775.05,297.82,0.7452,21.72,0,2455.0,27.44,754.0,301.6,150.8,150.8,0,283.4,14.17,32.731595686935606,7104.66,5142.57,2833.72,15080.95,3.07
C289,20,Pharmaceutical,Large,579,7977.0,23,5,2,7740.87,116.11,0.856,25.27,BESCOM,924.76,131.9,675.91,468.22,0.6499,306.18,0,289.5,9.91,755.2,302.1,151.0,151.0,0,416.5,20.82,33.58746111744253,6195.88,4743.75,4164.9,15104.54,26.09
C290,1,Pharmaceutical,Startup,126,5505.0,13,6,3,636.13,9.54,0.971,15.0,Tata Power,58.99,143.38,43.11,418.2,0.0415,94.54,0,63.0,39.66,62.4,25.0,12.5,12.5,0,40.9,2.05,33.26432970855463,395.2,443.36,409.12,1247.68,9.9
C290,2,Pharmaceutical,Startup,14,587.4,8,5,3,579.55,8.69,0.855,12.05,BESCOM,88.11,98.34,64.4,181.48,0.0619,146.49,0,7.0,12.38,61.6,24.6,12.3,12.3,0,22.4,1.12,26.43691936979372,590.36,417.95,223.69,1232.0,88.0
C290,3,Pharmaceutical,Startup,457,9328.4,9,7,3,668.56,10.03,0.894,20.92,Tata Power,70.38,71.03,51.44,210.2,0.0495,326.53,0,228.5,26.92,64.6,25.8,12.9,12.9,0,38.7,1.93,26.554169590528574,471.57,433.52,386.76,1291.84,2.83
C290,4,Pharmaceutical,Startup,23,1050.9,22,6,1,757.71,11.37,0.85,19.36,MSEDCL,97.89,171.76,71.55,188.02,0.0688,185.55,0,11.5,30.28,72.0,28.8,14.4,14.4,0,28.2,1.41,34.97881478535425,655.85,501.06,282.45,1439.36,62.58
C290,5,Pharmaceutical,Startup,14,393.6,15,7,3,809.2,12.14,0.964,14.72,MSEDCL,70.07,199.12,51.22,231.47,0.0492,355.4,0,7.0,6.44,75.7,30.3,15.1,15.1,0,47.9,2.4,27.31794556847607,469.48,565.87,479.2,1514.55,108.18
C290,6,Pharmaceutical,Startup,447,5696.5,8,5,2,782.39,11.74,0.859,22.28,Tata Power,102.71,179.2,75.07,151.77,0.0722,445.04,0,223.5,22.13,72.3,28.9,14.5,14.5,0,26.0,1.3,32.92117921892489,688.18,498.6,259.94,1446.72,3.24
C290,7,Pharmaceutical,Startup,433,16157.8,11,6,2,637.93,9.57,0.945,15.0,Tata Power,77.66,69.01,56.76,343.64,0.0546,473.29,0,216.5,13.91,58.9,23.6,11.8,11.8,0,21.3,1.07,21.49180018522672,520.34,444.65,213.2,1178.2,2.72
C290,8,Pharmaceutical,Startup,465,20830.8,21,6,1,520.92,7.81,0.928,1.48,MSEDCL,53.04,191.3,38.77,233.8,0.0373,55.48,0,232.5,30.77,59.2,23.7,11.8,11.8,0,40.8,2.04,34.50057781381539,355.38,420.82,408.01,1184.21,2.55
C290,9,Pharmaceutical,Startup,232,6855.4,10,5,3,485.96,7.29,0.939,3.47,Tata Power,79.26,64.78,57.93,450.62,0.0557,83.87,0,116.0,32.91,57.3,22.9,11.5,11.5,0,22.9,1.15,28.289487508901725,531.03,384.68,229.3,1145.0,4.94
C290,10,Pharmaceutical,Startup,167,3933.5,23,6,2,518.28,7.77,0.865,3.66,Tata Power,58.92,194.32,43.07,174.08,0.0414,137.21,0,83.5,26.93,64.1,25.7,12.8,12.8,0,47.9,2.39,27.348147014037597,394.78,409.44,478.66,1282.89,7.68
C290,11,Pharmaceutical,Startup,335,6952.7,18,6,3,852.22,12.78,0.867,27.67,Tata Power,69.04,87.09,50.46,477.26,0.0485,165.69,0,167.5,44.75,71.1,28.5,14.2,14.2,0,45.5,2.27,21.398057428929324,462.54,505.48,454.59,1422.62,4.25
C290,12,Pharmaceutical,Startup,83,1576.5,22,5,2,756.92,11.35,0.897,26.22,Adani Electricity,65.43,117.21,47.82,425.34,0.046,285.71,0,41.5,0.74,69.4,27.8,13.9,13.9,0,49.2,2.46,28.78261869458642,438.38,457.96,491.83,1388.17,16.72
C290,13,Pharmaceutical,Startup,436,14209.4,24,5,1,802.16,12.03,0.93,20.11,MSEDCL,91.31,62.71,66.74,396.33,0.0642,456.0,0,218.0,48.77,74.5,29.8,14.9,14.9,0,35.2,1.76,29.05300802181825,611.77,525.51,352.29,1489.57,3.42
C290,14,Pharmaceutical,Startup,399,14995.6,24,7,1,611.05,9.17,0.945,0.37,Adani Electricity,76.57,71.01,55.96,234.24,0.0538,235.2,0,199.5,49.24,74.0,29.6,14.8,14.8,0,46.7,2.34,32.56947276050612,513.0,499.22,467.17,1479.4,3.71
C290,15,Pharmaceutical,Startup,176,5933.3,18,5,3,859.31,12.89,0.917,25.71,BESCOM,95.79,193.37,70.02,186.19,0.0673,217.27,0,88.0,0.05,77.9,31.2,15.6,15.6,0,39.3,1.96,33.00015884459481,641.82,523.48,392.64,1557.94,8.85
C290,16,Pharmaceutical,Startup,272,7675.2,23,7,1,1059.68,15.9,0.961,29.82,MSEDCL,127.57,138.78,93.24,148.55,0.0897,287.83,0,136.0,17.6,86.9,34.8,17.4,17.4,0,27.4,1.37,21.579565424702192,854.69,609.83,274.28,1738.81,6.39
C290,17,Pharmaceutical,Startup,278,10701.3,15,5,2,978.1,14.67,0.953,14.39,Tata Power,112.01,98.91,81.87,380.99,0.0787,21.76,0,139.0,46.46,91.7,36.7,18.3,18.3,0,39.6,1.98,31.80342064260433,750.5,686.66,396.41,1833.57,6.6
C290,18,Pharmaceutical,Startup,229,4098.6,20,6,2,1156.98,17.35,0.952,23.03,BESCOM,103.46,159.4,75.62,191.42,0.0727,286.88,0,114.5,18.58,95.0,38.0,19.0,19.0,0,47.7,2.38,28.12369709947662,693.21,730.23,476.92,1900.36,8.3
C290,19,Pharmaceutical,Startup,368,14431.3,10,6,2,657.13,9.86,0.978,4.82,BESCOM,71.14,52.75,52.0,275.21,0.05,76.21,0,184.0,33.24,77.1,30.8,15.4,15.4,0,55.2,2.76,23.209389630584305,476.65,512.87,552.09,1541.61,4.19
C290,20,Pharmaceutical,Startup,86,2386.5,18,6,3,971.96,14.58,0.895,22.62,BESCOM,69.46,135.42,50.77,434.05,0.0488,285.91,0,43.0,31.54,77.3,30.9,15.5,15.5,0,46.4,2.32,28.861372180266777,465.38,616.7,463.96,1546.03,17.98
C291,1,Pharmaceutical,Large,3347,161152.7,12,7,1,17124.14,256.86,0.856,24.83,MSEDCL,1775.67,81.3,1297.86,222.78,1.2479,312.67,0,1673.5,46.97,1515.9,606.3,303.2,303.2,0,786.6,39.33,28.450352326444687,11897.01,10554.58,7865.53,30317.12,9.06
C291,2,Pharmaceutical,Large,1340,22313.9,12,7,1,13565.88,203.49,0.909,4.43,Tata Power,1436.05,152.03,1049.62,191.51,1.0093,18.03,0,670.0,13.73,1509.0,603.6,301.8,301.8,0,992.7,49.64,29.428705951834246,9621.52,10631.44,9927.5,30180.46,22.52
C291,3,Pharmaceutical,Large,3177,53965.7,22,5,2,12611.53,189.17,0.86,5.28,MSEDCL,1351.1,140.89,987.53,398.45,0.9495,19.27,0,1588.5,37.57,1436.6,574.6,287.3,287.3,0,988.3,49.42,24.94402013764202,9052.35,9795.43,9883.31,28731.09,9.04
C291,4,Pharmaceutical,Large,1678,65426.1,13,7,3,17631.48,264.47,0.926,21.46,Tata Power,2355.76,82.97,1721.85,380.71,1.6556,324.89,0,839.0,32.82,1732.9,693.2,346.6,346.6,0,751.8,37.59,24.99990392504628,15783.6,11355.84,7518.12,34657.57,20.65
C291,5,Pharmaceutical,Large,1928,61279.5,21,7,1,18015.06,270.23,0.954,23.06,Adani Electricity,1805.93,178.17,1319.97,264.55,1.2692,404.48,0,964.0,17.3,1781.8,712.7,356.4,356.4,0,1216.9,60.84,20.78777031473369,12099.75,11366.49,12168.8,35635.04,18.48
C291,6,Pharmaceutical,Large,1988,90244.6,8,6,3,16399.58,245.99,0.96,4.92,BESCOM,1878.83,79.67,1373.25,267.79,1.3204,183.71,0,994.0,23.68,1852.3,740.9,370.5,370.5,0,1167.2,58.36,30.377506580564457,12588.16,12786.56,11671.96,37046.68,18.64
C291,7,Pharmaceutical,Large,1795,42594.1,16,5,1,15511.48,232.67,0.915,10.03,Adani Electricity,1714.53,155.61,1253.16,341.59,1.205,149.76,0,897.5,11.82,1556.7,622.7,311.3,311.3,0,820.3,41.02,34.15789289035998,11487.33,11444.2,8203.2,31134.72,17.35
C291,8,Pharmaceutical,Large,1182,27411.7,17,7,2,17665.23,264.98,0.941,10.6,MSEDCL,2074.21,140.38,1516.06,298.23,1.4577,2.12,0,591.0,30.36,1620.0,648.0,324.0,324.0,0,555.2,27.76,26.30570559083982,13897.2,12949.92,5552.43,32399.55,27.41
C291,9,Pharmaceutical,Large,4350,83015.1,19,7,2,17328.35,259.93,0.872,16.2,MSEDCL,2390.72,85.41,1747.4,133.05,1.6802,496.22,0,2175.0,29.05,1609.0,643.6,321.8,321.8,0,425.5,21.27,27.342286787778587,16017.81,11907.84,4254.52,32180.16,7.4
C291,10,Pharmaceutical,Large,569,12509.6,20,6,2,21385.65,320.78,0.944,27.5,Adani Electricity,1959.37,88.59,1432.12,256.55,1.377,178.97,0,284.5,23.42,1683.5,673.4,336.7,336.7,0,782.9,39.15,21.691517865122773,13127.79,12713.5,7829.21,33670.49,59.17
C291,11,Pharmaceutical,Large,4556,149239.5,22,7,3,18279.23,274.19,0.96,18.54,MSEDCL,1922.16,138.49,1404.92,308.85,1.3509,154.72,0,2278.0,48.87,1714.0,685.6,342.8,342.8,0,919.1,45.96,29.28103445743015,12878.45,12210.26,9191.01,34279.71,7.52
C291,12,Pharmaceutical,Large,3954,54957.1,19,5,1,18739.71,281.1,0.933,29.78,Adani Electricity,2340.35,172.42,1710.59,354.42,1.6448,80.1,0,1977.0,38.64,1705.4,682.2,341.1,341.1,0,763.7,38.18,30.142805191143623,15680.37,10791.06,7636.82,34108.24,8.63
C291,13,Pharmaceutical,Large,1748,68127.7,23,6,2,16605.5,249.08,0.931,16.58,BESCOM,2353.51,124.04,1720.2,432.8,1.654,408.48,0,874.0,26.5,1683.2,673.3,336.6,336.6,0,653.8,32.69,28.52589755534698,15768.54,11358.59,6537.86,33664.99,19.26
C291,14,Pharmaceutical,Large,3735,82319.4,13,5,2,12886.68,193.3,0.934,9.02,MSEDCL,2154.7,160.14,1574.89,267.31,1.5143,281.57,0,1867.5,17.85,1533.8,613.5,306.8,306.8,0,662.6,33.13,33.95950988508991,14436.5,9613.54,6625.67,30675.7,8.21
C291,15,Pharmaceutical,Large,833,9717.0,16,7,2,20856.91,312.85,0.886,24.28,Tata Power,1567.32,119.77,1145.57,362.9,1.1015,131.11,0,416.5,8.56,1627.8,651.1,325.6,325.6,0,910.5,45.53,20.20373414921579,10501.03,12949.89,9105.46,32556.38,39.08
C291,16,Pharmaceutical,Large,114,3478.3,21,7,2,17152.33,257.29,0.956,6.38,MSEDCL,2850.88,138.63,2083.74,497.03,2.0036,316.27,0,57.0,32.53,1924.9,770.0,385.0,385.0,0,622.9,31.15,25.712076245607996,19100.92,13167.73,6229.14,38497.79,337.7
C291,17,Pharmaceutical,Large,794,39602.0,11,7,2,19848.01,297.72,0.872,6.09,BESCOM,2210.8,66.65,1615.9,407.34,1.5537,232.44,0,397.0,41.35,1953.9,781.5,390.8,390.8,0,898.0,44.9,27.73381057949621,14812.38,15284.86,8979.91,39077.16,49.22
C291,18,Pharmaceutical,Large,4774,175763.3,17,7,2,20224.38,303.37,0.93,8.16,MSEDCL,2241.06,181.36,1638.01,213.07,1.575,343.24,0,2387.0,29.44,2040.8,816.3,408.2,408.2,0,1056.9,52.84,24.925566333290778,15015.08,15231.32,10568.82,40815.22,8.55
C291,19,Pharmaceutical,Large,4812,124730.2,15,6,3,17378.88,260.68,0.927,18.34,MSEDCL,2279.57,127.59,1666.16,287.63,1.6021,443.4,0,2406.0,24.68,1657.4,663.0,331.5,331.5,0,623.8,31.19,22.668673976025364,15273.12,11636.55,6238.17,33147.83,6.89
C291,20,Pharmaceutical,Large,1161,53396.2,17,5,1,19827.23,297.41,0.97,22.94,MSEDCL,2453.89,63.48,1793.57,172.56,1.7246,494.56,0,580.5,18.64,1735.6,694.2,347.1,347.1,0,574.2,28.71,31.611562148469275,16441.03,12529.1,5741.52,34711.65,29.9
C292,1,Pharmaceutical,SME,331,6696.7,21,6,1,3064.54,45.97,0.905,22.19,Adani Electricity,227.86,97.2,166.55,299.87,0.1601,407.45,0,165.5,21.19,246.5,98.6,49.3,49.3,0,144.7,7.24,28.67300376322752,1526.67,1955.43,1447.09,4929.19,14.89
C292,2,Pharmaceutical,SME,1293,20833.3,14,6,3,2446.79,36.7,0.974,17.09,Tata Power,318.44,77.24,232.75,485.17,0.2238,464.98,0,646.5,2.35,251.2,100.5,50.2,50.2,0,122.7,6.14,27.049110800472604,2133.51,1663.41,1227.33,5024.25,3.89
C292,3,Pharmaceutical,SME,1216,58227.7,21,6,2,2223.55,33.35,0.945,8.42,MSEDCL,322.25,155.95,235.53,166.83,0.2265,233.97,0,608.0,42.04,250.8,100.3,50.2,50.2,0,118.8,5.94,23.51099929622913,2159.05,1669.82,1188.02,5016.88,4.13
C292,4,Pharmaceutical,SME,144,6620.2,18,6,2,3224.02,48.36,0.913,20.96,BESCOM,396.35,154.66,289.7,129.43,0.2786,37.57,0,72.0,48.06,275.8,110.3,55.2,55.2,0,77.2,3.86,30.00558588985335,2655.54,2089.46,771.68,5516.69,38.31
C292,5,Pharmaceutical,SME,644,6873.4,24,7,1,3062.38,45.94,0.974,23.38,Adani Electricity,342.25,150.33,250.15,463.35,0.2405,437.45,0,322.0,3.68,268.8,107.5,53.8,53.8,0,115.9,5.8,28.865059941512413,2293.05,1924.16,1159.36,5376.57,8.35
C292,6,Pharmaceutical,SME,154,3756.7,20,5,1,2753.77,41.31,0.957,17.17,MSEDCL,240.23,157.37,175.59,204.92,0.1688,165.85,0,77.0,32.06,259.0,103.6,51.8,51.8,0,170.0,8.5,20.503447988044513,1609.55,1870.29,1700.47,5180.32,33.64
C292,7,Pharmaceutical,SME,227,8821.1,13,5,2,2379.46,35.69,0.889,28.67,MSEDCL,295.73,179.91,216.15,349.69,0.2078,440.55,0,113.5,31.4,210.1,84.1,42.0,42.0,0,83.0,4.15,32.098951116022505,1981.37,1391.66,829.55,4202.59,18.51
C292,8,Pharmaceutical,SME,752,13912.3,13,5,1,2017.53,30.26,0.98,0.8,MSEDCL,262.58,106.67,191.92,474.1,0.1845,328.89,0,376.0,19.92,223.4,89.4,44.7,44.7,0,106.7,5.34,31.990989290029596,1759.3,1641.18,1067.23,4467.71,5.94
C292,9,Pharmaceutical,SME,941,25943.7,16,6,2,2429.93,36.45,0.89,27.81,BESCOM,261.83,112.63,191.38,125.2,0.184,39.96,0,470.5,26.31,228.7,91.5,45.7,45.7,0,138.2,6.91,25.71207182455206,1754.28,1438.39,1381.84,4574.51,4.86
C292,10,Pharmaceutical,SME,576,19240.0,19,7,1,2726.48,40.9,0.871,13.26,Adani Electricity,373.0,149.33,272.63,301.25,0.2621,353.34,0,288.0,15.72,251.2,100.5,50.2,50.2,0,58.6,2.93,32.783437544475014,2499.12,1939.33,586.46,5024.91,8.72
C292,11,Pharmaceutical,SME,725,33107.9,20,7,2,2537.11,38.06,0.9,5.1,Tata Power,351.0,190.55,256.55,491.89,0.2467,206.7,0,362.5,14.35,255.2,102.1,51.0,51.0,0,77.9,3.89,29.49415351203905,2351.7,1974.23,778.76,5104.68,7.04
C292,12,Pharmaceutical,SME,552,18808.3,13,7,3,2864.49,42.97,0.894,24.19,Tata Power,305.47,168.11,223.27,199.86,0.2147,51.69,0,276.0,34.09,248.7,99.5,49.7,49.7,0,114.8,5.74,25.557167811337134,2046.64,1780.61,1147.52,4974.77,9.01
C292,13,Pharmaceutical,SME,172,4079.7,18,7,1,2894.93,43.42,0.944,28.61,Adani Electricity,360.73,92.32,263.66,242.58,0.2535,252.54,0,86.0,36.56,248.6,99.5,49.7,49.7,0,86.1,4.31,22.278133140670363,2416.89,1694.68,861.26,4972.83,28.91
C292,14,Pharmaceutical,SME,473,11001.7,16,7,1,2120.45,31.81,0.932,5.73,BESCOM,226.57,129.99,165.6,421.69,0.1592,160.78,0,236.5,49.73,241.2,96.5,48.2,48.2,0,166.7,8.33,24.436593596582796,1518.01,1639.14,1666.95,4824.09,10.2
C292,15,Pharmaceutical,SME,182,6168.1,22,6,3,2875.02,43.13,0.86,25.77,MSEDCL,314.83,72.93,230.11,359.99,0.2213,58.86,0,91.0,41.46,247.3,98.9,49.5,49.5,0,108.7,5.43,26.715887322349726,2109.33,1750.1,1086.91,4946.34,27.18
C292,16,Pharmaceutical,SME,1172,34495.8,14,7,3,2375.58,35.63,0.947,7.08,Tata Power,275.6,54.06,201.44,188.13,0.1937,260.67,0,586.0,45.75,292.6,117.0,58.5,58.5,0,219.5,10.97,23.98816619883005,1846.53,1810.12,2194.92,5851.57,4.99
C292,17,Pharmaceutical,SME,425,13322.3,13,6,3,2506.03,37.59,0.955,1.88,Tata Power,422.66,156.46,308.93,236.7,0.297,209.98,0,212.5,46.41,286.1,114.4,57.2,57.2,0,87.3,4.36,23.1602791308188,2831.85,2016.41,872.84,5721.09,13.46
C292,18,Pharmaceutical,SME,1241,36615.9,18,7,1,2732.18,40.98,0.865,26.65,MSEDCL,404.89,167.56,295.94,120.54,0.2846,248.62,0,620.5,47.41,273.2,109.3,54.6,54.6,0,110.8,5.54,34.267133814414805,2712.77,1643.38,1108.27,5464.43,4.4
C292,19,Pharmaceutical,SME,1094,23360.6,10,7,1,2127.57,31.91,0.96,12.39,Tata Power,313.27,101.32,228.97,396.59,0.2202,36.14,0,547.0,16.76,243.3,97.3,48.7,48.7,0,123.9,6.19,31.484018560849528,2098.92,1528.51,1238.7,4866.13,4.45
C292,20,Pharmaceutical,SME,995,44932.8,11,5,2,2696.57,40.45,0.939,8.2,Adani Electricity,278.28,79.47,203.4,163.57,0.1956,221.51,0,497.5,27.4,256.3,102.5,51.3,51.3,0,123.1,6.16,32.58570698877983,1864.48,2029.91,1231.24,5125.63,5.15
C293,1,Pharmaceutical,Startup,371,12307.1,8,7,3,711.45,10.67,0.905,17.18,Tata Power,88.04,199.77,64.35,100.69,0.0619,343.38,0,185.5,26.78,76.1,30.4,15.2,15.2,0,44.9,2.25,26.902555719014785,589.88,483.18,449.09,1522.15,4.1
C293,2,Pharmaceutical,Startup,425,8851.0,22,5,1,684.88,10.27,0.928,12.04,BESCOM,85.63,99.24,62.59,141.71,0.0602,208.41,0,212.5,36.36,71.5,28.6,14.3,14.3,0,36.1,1.81,32.07908216789571,573.7,493.99,361.44,1429.13,3.36
C293,3,Pharmaceutical,Startup,372,14958.4,9,6,2,779.92,11.7,0.967,26.17,MSEDCL,79.3,87.25,57.96,360.06,0.0557,53.38,0,186.0,28.73,75.0,30.0,15.0,15.0,0,49.6,2.48,33.8678388742345,531.31,472.14,496.02,1499.47,4.03
C293,4,Pharmaceutical,Startup,391,18008.0,13,5,1,933.02,14.0,0.954,21.04,Adani Electricity,128.37,54.17,93.82,292.73,0.0902,382.95,0,195.5,10.72,91.5,36.6,18.3,18.3,0,36.5,1.82,20.728924885568908,860.06,604.12,364.86,1829.04,4.68
C293,5,Pharmaceutical,Startup,373,9294.3,24,6,3,1040.86,15.61,0.929,27.62,Tata Power,92.84,112.47,67.86,345.9,0.0652,72.41,0,186.5,11.22,91.3,36.5,18.3,18.3,0,58.7,2.93,24.85349142564081,622.05,617.73,586.69,1826.46,4.9
C293,6,Pharmaceutical,Startup,270,2873.5,18,5,2,1078.45,16.18,0.879,18.64,Tata Power,93.34,64.14,68.22,259.08,0.0656,181.31,0,135.0,17.2,92.9,37.1,18.6,18.6,0,51.2,2.56,25.234176527110858,625.39,719.5,512.14,1857.02,6.88
C293,7,Pharmaceutical,Startup,463,9912.1,13,7,2,805.59,12.08,0.85,26.67,Tata Power,73.97,196.38,54.06,164.89,0.052,35.21,0,231.5,32.0,73.5,29.4,14.7,14.7,0,49.0,2.45,27.62722609987074,495.59,484.41,489.74,1469.74,3.17
C293,8,Pharmaceutical,Startup,388,16736.8,9,5,1,740.13,11.1,0.93,7.93,BESCOM,104.81,64.52,76.61,291.44,0.0737,97.18,0,194.0,46.37,72.6,29.1,14.5,14.5,0,19.2,0.96,21.60679441784659,702.22,558.77,191.93,1452.92,3.74
C293,9,Pharmaceutical,Startup,88,2977.6,12,7,2,570.88,8.56,0.957,3.97,Tata Power,92.17,145.3,67.37,160.11,0.0648,43.02,0,44.0,48.08,70.1,28.0,14.0,14.0,0,33.5,1.68,23.05681124747849,617.52,449.53,335.3,1402.36,15.94
C293,10,Pharmaceutical,Startup,50,2297.3,8,5,3,822.8,12.34,0.937,28.69,Tata Power,67.33,159.6,49.21,411.08,0.0473,338.91,0,25.0,9.82,73.5,29.4,14.7,14.7,0,53.7,2.68,29.51729288381992,451.13,481.1,536.85,1469.09,29.38
C293,11,Pharmaceutical,Startup,106,3873.5,13,6,2,736.99,11.05,0.956,18.1,BESCOM,111.51,192.92,81.5,151.35,0.0784,148.09,0,53.0,36.47,79.5,31.8,15.9,15.9,0,34.7,1.74,20.080189171183804,747.12,494.95,347.26,1589.33,14.99
C293,12,Pharmaceutical,Startup,303,11929.7,11,7,3,740.38,11.11,0.879,19.25,BESCOM,80.32,189.14,58.71,104.1,0.0564,452.86,0,151.5,11.81,81.1,32.4,16.2,16.2,0,59.4,2.97,31.92105001172742,538.14,490.25,593.58,1621.97,5.35
C293,13,Pharmaceutical,Startup,123,3678.0,18,7,3,769.45,11.54,0.896,6.74,MSEDCL,105.35,54.02,77.0,304.07,0.074,132.97,0,61.5,23.87,85.6,34.2,17.1,17.1,0,41.7,2.09,28.365815328124516,705.85,588.43,417.46,1711.74,13.92
C293,14,Pharmaceutical,Startup,446,20324.8,12,5,1,913.87,13.71,0.964,24.67,BESCOM,114.67,111.51,83.81,408.7,0.0806,476.82,0,223.0,3.37,80.7,32.3,16.1,16.1,0,28.2,1.41,29.457446389790498,768.29,564.52,281.87,1614.68,3.62
C293,15,Pharmaceutical,Startup,470,23416.7,16,6,3,794.01,11.91,0.953,15.47,BESCOM,117.44,188.82,85.84,262.89,0.0825,315.55,0,235.0,49.03,83.0,33.2,16.6,16.6,0,32.4,1.62,33.23986430638959,786.85,550.36,323.64,1660.85,3.53
C293,16,Pharmaceutical,Startup,353,3681.0,13,5,2,1126.93,16.9,0.855,22.31,MSEDCL,112.82,64.43,82.46,422.64,0.0793,170.65,0,176.5,38.78,95.2,38.1,19.0,19.0,0,43.1,2.15,33.97286914136987,755.87,717.95,430.59,1904.41,5.39
C293,17,Pharmaceutical,Startup,275,4732.1,13,6,3,779.32,11.69,0.979,8.85,Tata Power,110.03,93.44,80.43,129.05,0.0773,356.02,0,137.5,35.83,94.3,37.7,18.9,18.9,0,56.7,2.83,24.703121114954378,737.23,582.52,566.94,1886.69,6.86
C293,18,Pharmaceutical,Startup,370,15153.9,20,5,1,1047.62,15.71,0.889,24.21,Tata Power,102.53,177.13,74.94,241.53,0.0721,78.67,0,185.0,21.83,98.2,39.3,19.6,19.6,0,62.7,3.13,27.237157497486503,686.97,651.05,626.56,1964.58,5.31
C293,19,Pharmaceutical,Startup,310,10911.1,13,6,1,1029.99,15.45,0.967,24.13,MSEDCL,79.5,127.42,58.11,113.44,0.0559,401.74,0,155.0,38.86,87.6,35.1,17.5,17.5,0,57.9,2.9,28.085598558620937,532.63,640.76,579.3,1752.69,5.65
C293,20,Pharmaceutical,Startup,155,5131.6,18,7,1,786.12,11.79,0.967,12.84,Tata Power,97.98,192.29,71.62,178.93,0.0689,319.99,0,77.5,4.4,87.8,35.1,17.6,17.6,0,53.7,2.68,30.09519652306792,656.5,561.87,536.87,1755.24,11.32
C294,1,Pharmaceutical,Startup,152,4183.5,13,6,1,630.62,9.46,0.879,29.67,BESCOM,74.17,195.17,54.21,308.21,0.0521,76.66,0,76.0,16.06,53.2,21.3,10.6,10.6,0,20.4,1.02,31.721347555307027,496.96,363.66,203.63,1064.25,7.0
C294,2,Pharmaceutical,Startup,166,4530.7,24,5,2,539.13,8.09,0.965,22.58,BESCOM,48.1,86.47,35.16,221.71,0.0338,80.28,0,83.0,8.94,51.7,20.7,10.3,10.3,0,37.0,1.85,23.839844279087384,322.3,342.25,369.93,1034.47,6.23
C294,3,Pharmaceutical,Startup,313,4768.5,20,7,2,463.93,6.96,0.934,5.9,MSEDCL,67.57,159.24,49.39,374.79,0.0475,189.23,0,156.5,32.73,53.6,21.4,10.7,10.7,0,26.1,1.3,23.170202611413874,452.7,357.98,260.82,1071.49,3.42
C294,4,Pharmaceutical,Startup,55,712.5,20,5,3,584.61,8.77,0.909,2.39,BESCOM,78.91,164.5,57.68,146.64,0.0555,168.66,0,27.5,42.5,62.5,25.0,12.5,12.5,0,25.3,1.27,30.30800110135492,528.69,467.94,253.07,1249.7,22.72
C294,5,Pharmaceutical,Startup,343,4711.7,22,7,3,646.24,9.69,0.93,9.28,Tata Power,82.78,171.51,60.5,412.11,0.0582,143.35,0,171.5,25.61,61.8,24.7,12.4,12.4,0,20.1,1.01,31.33664833156761,554.6,480.74,201.37,1236.71,3.61
